command,mean,stddev,median,user,system,min,max,parameter_len,parameter_memset
./zig-out/bin/memset_bench skk64 500_000_000 4,0.5486484901600002,0.015183889238184077,0.5452289139600001,0.32849062,0.22009019999999996,0.5333758684600001,0.5716128194600001,4,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 4,0.5265854618600001,0.012122325583930608,0.5304601789600001,0.31299442,0.21352129999999997,0.49348601846000006,0.53381550946,4,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 4,0.65109871216,0.002568217584366806,0.64994699646,0.4350477199999999,0.21598379999999998,0.6487583814600001,0.6564008314600001,4,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 4,0.5366167950599999,0.0022034638289780257,0.5360999689600001,0.32245032000000007,0.2140895,0.53350189946,0.54124276946,4,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 4,0.6516201931600002,0.0008887939544720234,0.6516843159600001,0.43687651999999993,0.21467819999999996,0.64998758146,0.65296851146,4,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 5,0.47993563486000007,0.000634037818817386,0.47977953246000005,0.26574982,0.21411249999999998,0.47923057746000003,0.48124913746000003,5,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 5,0.4976855641600001,0.013879234610899438,0.5030424934600001,0.2842663200000001,0.2133524,0.48104821746000004,0.51144934846,5,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 5,0.44828288606000005,0.0019906629184259336,0.44776038196000006,0.23248331999999997,0.21573959999999998,0.44614601746000004,0.45191148746000004,5,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 5,0.60509064136,0.0015457087211248543,0.6050218004600001,0.39497851999999994,0.21004299999999998,0.60277881046,0.60754573046,5,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 5,0.48022101786000004,0.002924430988844811,0.47899812746000003,0.26504992,0.2151051,0.47637297746000007,0.48480340746000006,5,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 5,0.60434885126,0.0019475301696917442,0.60371012046,0.39026061999999995,0.21401509999999996,0.60238815946,0.6081017604600001,5,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 6,0.44243252726,0.0008898285871473292,0.44263019746000004,0.22840272,0.21397339999999998,0.44058039746000005,0.44331240746000006,6,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 6,0.4630943954600001,0.006669511613460489,0.46597785246000006,0.2517777199999999,0.2112647,0.44980038746000006,0.46856107746000003,6,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 6,0.41508375776,0.0011574479212093291,0.41495509696000005,0.20012841999999997,0.2148636,0.41354199646000006,0.41708254746000006,6,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 6,0.5724967127599999,0.0025298574798811187,0.57200816996,0.36413312,0.20830019999999996,0.5691009694600001,0.57702750946,6,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 6,0.4460012713600001,0.002595537193228005,0.44539976196000003,0.22660701999999994,0.2193373,0.44352180746000003,0.45185355746000005,6,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 6,0.5733102356600001,0.0013422809011189335,0.57308610446,0.36146912000000003,0.211775,0.5711646394600001,0.5755722094600001,6,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 7,0.41675021366000004,0.0012638514034772883,0.41668447646000006,0.20086021999999998,0.21582669999999998,0.41526664746,0.41902356646000005,7,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 7,0.43150465146000005,0.008501490340963709,0.43487954196,0.20973151999999998,0.2217081,0.41831132146000005,0.44053594246000005,7,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 7,0.39356962606,0.000988377315888825,0.39345717646000006,0.18061921999999997,0.2128774,0.39199283146,0.39498849146000004,7,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 7,0.5520636652600001,0.0008111754321550766,0.5522569309600001,0.33958522,0.21241020000000002,0.55091107646,0.5532008164600001,7,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 7,0.41784128296,0.0015425310291790743,0.41747568696000004,0.20648021999999994,0.21130619999999997,0.41624218246000005,0.42074913146000004,7,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 7,0.5547486662600001,0.003855550872293683,0.5535070909600001,0.3356955200000001,0.21898269999999997,0.5493176164600001,0.5610677364600001,7,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 8,0.39661341236000003,0.0015683050820428505,0.39629048146,0.18114361999999998,0.21539109999999995,0.39472151146000006,0.40033494146000004,8,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 8,0.42117243486000006,0.008256014188070879,0.41823084646,0.20352691999999997,0.2175815,0.41433808146000006,0.43712113246000006,8,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 8,0.37540832646,0.0017274432691820733,0.37462164046,0.16349561999999995,0.2118502,0.37353063046,0.37834401146,8,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 8,0.43763717256,0.0013054400260712844,0.43790112246,0.21780952,0.21976229999999997,0.43540072246000006,0.43973877246000004,8,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 8,0.39979397236,0.0018723535911785516,0.39968911646000005,0.18540092000000002,0.21434059999999996,0.39710295146,0.40262427146,8,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 8,0.43867238756000004,0.0017899418530673992,0.43846578796,0.22693072,0.21166889999999997,0.43660895246000003,0.44276395246000005,8,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 9,0.38292422176000007,0.0010493507465458018,0.38257673546000004,0.16740321999999996,0.2154603,0.38195306046000005,0.38529466046000005,9,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 9,0.41386851575999994,0.006232471832244574,0.4167300714600001,0.19426711999999996,0.21953639999999996,0.40115144146000004,0.41886266146000006,9,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 9,0.40222381346,0.0014124403306658051,0.4027014869600001,0.18406971999999996,0.2180992,0.39975635146000005,0.40379032146000005,9,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 9,0.4386307706600001,0.0015398316553893471,0.43810783246000007,0.22035052,0.2182234,0.43709135346000005,0.44115471346000007,9,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 9,0.3915500640600001,0.0009823108801119255,0.3916338609600001,0.17509921999999997,0.21638599999999997,0.39024048046000004,0.39325207046000005,9,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 9,0.4402139876600001,0.0014849641212647167,0.44011574296,0.22283641999999998,0.21730479999999996,0.43833544246000006,0.44281526346000005,9,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 10,0.37288730646000007,0.0006968676578040667,0.37305732046000006,0.15683282,0.21599379999999999,0.37168559046000005,0.37373359046000004,10,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 10,0.3999134954600001,0.003479738217303133,0.4007534514600001,0.18571022,0.2141441,0.39049277146000005,0.40275981146000006,10,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 10,0.38770883206000006,0.0011286248087778875,0.38786732596000006,0.17379331999999997,0.21384979999999998,0.38604165146,0.38951217046000003,10,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 10,0.43346074436000004,0.0071442969749737,0.43560268696000004,0.21311062,0.22028520000000001,0.42309180246000005,0.44350384246,10,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 10,0.37995263086000003,0.002650698560632282,0.37997259596000005,0.16701551999999997,0.21288230000000002,0.37629943046000003,0.38373751146,10,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 10,0.43827184266,0.00237552441828142,0.43804283746000006,0.22065932,0.21755429999999998,0.43561684246000004,0.44344299346000005,10,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 12,0.35131085646000004,0.001424401889040376,0.3517925149600001,0.13794192,0.2132952,0.34887405446,0.35331379046000005,12,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 12,0.37295909086000006,0.004948612634860556,0.37466757446000004,0.15484562,0.2180552,0.36498733546000006,0.37915697546000005,12,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 12,0.3650832987600001,0.0008148245044819378,0.36524584496,0.15152341999999996,0.21349809999999997,0.36373813446000003,0.36604950446000006,12,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 12,0.42944601766,0.00409185575651687,0.42833948296,0.21575091999999998,0.21361359999999996,0.42527193746,0.43627011746000005,12,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 12,0.36135460146,0.0029358358379005674,0.36052798896000005,0.14106362,0.2202216,0.35916556446000003,0.36922706446000003,12,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 12,0.4265116225600001,0.0038163309897276828,0.42740287746000005,0.20896212000000003,0.2174833,0.42054469746000006,0.43098534746000006,12,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 14,0.33799274356000003,0.0009155745681483757,0.33797961846,0.12299872,0.2149324,0.33657538346000004,0.33943009346,14,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 14,0.35686440256,0.005813118445414532,0.35993004496000003,0.14102942,0.2157731,0.34871109446000004,0.36299425446000005,14,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 14,0.3480436451600001,0.0013008388946820252,0.34771566896000006,0.13522022,0.21277359999999995,0.34627791446000006,0.34984068446000005,14,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 14,0.42445712546000003,0.004223395513238692,0.42320543246000003,0.20940531999999998,0.21498119999999998,0.41928909746000004,0.43185898746000007,14,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 14,0.34507834066000004,0.00130557339812665,0.34472316846000006,0.12940211999999998,0.2155934,0.34390650346,0.34774446346000004,14,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 14,0.42530059746000004,0.0026328678396211006,0.42576660246000003,0.20733761999999997,0.2178971,0.42128516746000005,0.42977527746000005,14,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 16,0.32989313506,0.0012443168298261918,0.32969907796000003,0.11786981999999997,0.21195649999999996,0.32848658346000004,0.33269346246000003,16,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 16,0.3297749702600001,0.001841715997806856,0.32928060846000007,0.11775852,0.2119548,0.32805785346000005,0.33400129346,16,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 16,0.33916980056,0.0012584338955878233,0.33920558346,0.12479872,0.2143101,0.33729801446,0.34138870346000005,16,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 16,0.37969044246,0.004272115520899987,0.38096930096000003,0.16509691999999998,0.21452869999999996,0.37333643546000006,0.38557710546,16,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 16,0.38619722976000004,0.0005325835409688314,0.38626977546,0.16798122,0.21815169999999995,0.38493856546000005,0.38701618546000005,16,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 16,0.38382280766000004,0.002727865447119887,0.38325490596,0.16219622,0.22155579999999997,0.38013967546000005,0.38796931646000005,16,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 18,0.31904047776000005,0.0017558852762461488,0.31907810746000004,0.10210082000000001,0.21687819999999997,0.31667310246,0.32171421346,18,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 18,0.31962086066000006,0.001214998893490558,0.31970160746000004,0.10634501999999998,0.21320309999999995,0.31799635246,0.32162256246000004,18,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 18,0.34199505376,0.0010650134875484969,0.34206639846000003,0.12402571999999998,0.21790279999999998,0.33983469346000006,0.34375876446000003,18,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 18,0.38316072176000004,0.0021273245799795374,0.38420145596000005,0.17093231999999997,0.21215829999999997,0.38029178546000003,0.38593773546000004,18,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 18,0.36043610766000006,0.0014094803385756366,0.36074380996000005,0.14084471999999998,0.21953609999999996,0.35761550346000004,0.36218398446000005,18,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 18,0.38468928456000007,0.001418924182720166,0.38419208046000003,0.17053751999999997,0.21409609999999998,0.38336101546000007,0.38757040546000004,18,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 20,0.31295798346000003,0.0011418076337248045,0.31289980246000004,0.10156762000000001,0.21132729999999994,0.31108745246,0.31445494246000005,20,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 20,0.31485262136000003,0.0009326696852088893,0.31475216246000004,0.10462332,0.21016549999999995,0.31369824246000005,0.31687903246000004,20,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 20,0.33201374736000006,0.0009835784087362334,0.33195199846,0.12171291999999997,0.21024019999999996,0.33047094346000006,0.33342331346000004,20,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 20,0.39093794686000005,0.0023831784529704772,0.39122846646000004,0.18045251999999995,0.21041759999999998,0.38727734546000003,0.39338096546000006,20,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 20,0.34660471446,0.000706638100834588,0.34662513146000007,0.13144512,0.21510859999999998,0.34516047646000003,0.34778724646000003,20,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 20,0.39054808026000004,0.0031501504357775087,0.39084828696000007,0.17451911999999997,0.21596539999999997,0.38406171746000006,0.39640130746,20,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 24,0.30425467846000004,0.0012077798070753148,0.30430688046,0.09291692000000001,0.2112942,0.30282128546000003,0.30635445546,24,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 24,0.30393120436000004,0.0010686037223493984,0.30359225996000005,0.09402112,0.20985559999999998,0.30288425546000003,0.30627847546000003,24,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 24,0.31844264086,0.002093128563775405,0.31878527546,0.10417281999999999,0.214214,0.31524856546,0.32184480646,24,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 24,0.36435075266000005,0.0034186742996469314,0.3638878414600001,0.15228561999999998,0.2119974,0.35869528646000004,0.37092291746000006,24,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 24,0.33295463995999997,0.0009477521463197176,0.33300478596000005,0.12097351999999999,0.21192409999999998,0.33112834546000003,0.33452920646000006,24,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 24,0.36603916776000006,0.0032532857260489717,0.36619933646,0.15049092,0.21547909999999998,0.36174888746000006,0.37113509646000004,24,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 28,0.29804748836000006,0.0009212756228534878,0.29829068046000007,0.08559462,0.21239979999999997,0.29679151546000004,0.29936241546000003,28,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 28,0.29897364616000005,0.0009283335870195991,0.29928089996,0.08465071999999998,0.2142687,0.29720529546,0.29991159546,28,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 28,0.30885465946000007,0.000832433189060171,0.30903870046000004,0.09691102,0.21188579999999996,0.30740427546000004,0.30985029546000004,28,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 28,0.36920927576000007,0.0031659018689094293,0.36813770696000003,0.15696141999999996,0.21219439999999995,0.36511174646000005,0.37638071646000004,28,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 28,0.33717061216000005,0.0009380714875872892,0.33694158646000005,0.12574681999999998,0.2113651,0.33550799646,0.33874918646,28,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 28,0.37285966896,0.003082591992312144,0.37221833246,0.15438071999999997,0.2184246,0.36874721646,0.38000829746000003,28,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 32,0.28979971416000005,0.0011658444866993847,0.28944215996,0.07969932,0.21003750000000002,0.28832973546,0.29223742546000003,32,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 32,0.30178006136,0.0011660682974086165,0.30225538546,0.08644532,0.21528439999999996,0.29991251546000003,0.30342516546000003,32,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 32,0.30083446046000006,0.0009359623288863948,0.30070078046000004,0.08605522000000002,0.21470089999999997,0.29950271546,0.30296959546,32,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 32,0.3557867385600001,0.0023005098062955265,0.35552274196000005,0.14062981999999996,0.2150915,0.35258075646000003,0.36134137646000003,32,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 32,0.37848796996000006,0.00158890507579704,0.3785378569600001,0.15987621999999996,0.21854420000000002,0.37594812646000003,0.38107107746,32,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 32,0.35693742476,0.0025644654496213425,0.35667868696000005,0.13864542,0.2182055,0.35371103646,0.36178607646000005,32,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 50,0.28198039986000006,0.0009553071300937952,0.28185093446000004,0.06667062000000001,0.21526039999999996,0.28044349446000005,0.28323842546000005,50,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 50,0.28697753196,0.0009443807254211204,0.28716496996,0.07164482,0.21527259999999995,0.28529737546000006,0.28812288446,50,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 50,0.28709890686,0.004109991051142018,0.28589346496,0.07030642000000001,0.21673939999999997,0.28299317546,0.29601016446000006,50,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 50,0.35445793646000007,0.002428787072342434,0.35418331646000006,0.13885421999999997,0.21553389999999997,0.35114685646000005,0.35777746646,50,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 50,0.34041240216000007,0.0009502909146278412,0.34059816096000006,0.12435672,0.21599609999999997,0.33899622646000005,0.34230372646,50,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 50,0.35378001336000003,0.002559651150645927,0.35333822146000005,0.14253001999999998,0.21119549999999995,0.34944863646,0.35730979646000005,50,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 100,0.27461144256000003,0.0014701890188175276,0.27409900446,0.057081820000000005,0.21747070000000002,0.27301119546,0.27747720446,100,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 100,0.27893361586000004,0.001486790259785025,0.27893828496000006,0.06391762,0.2149469,0.27709528446000004,0.28222324546000005,100,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 100,0.27895950065999997,0.0009940671716884147,0.27895748496000006,0.06599242000000001,0.21291100000000002,0.27687282446000006,0.28043920546,100,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 100,0.34744722536000006,0.0012964128969793322,0.34689328646000006,0.13636001999999997,0.21102189999999998,0.34562663646,0.34954654646000005,100,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 100,0.31520352556000003,0.0018977249288298639,0.31525516596000003,0.09818962,0.21695829999999994,0.31297114546000004,0.31813329546,100,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 100,0.34507866836000006,0.0030268879747039255,0.34387644646000004,0.12763332,0.2173869,0.34124071546,0.34913140646,100,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 200,0.27081413382363645,0.0005477367352733093,0.27077475446000004,0.06019575636363636,0.2105678636363636,0.26977823446000004,0.27170438446000006,200,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 200,0.2696765389145455,0.0018233345570816799,0.27028303346000004,0.05272239272727272,0.21691168181818182,0.26580013446000006,0.27198412446000003,200,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 200,0.2708906455509092,0.0020247948246315977,0.27160511446,0.056681392727272725,0.21414540909090907,0.26864597446000005,0.27406085546000003,200,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 200,0.34228523126000004,0.0015417681158170823,0.34219508596000003,0.12571971999999998,0.21650779999999994,0.33914880646000006,0.34445081646000003,200,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 200,0.29778741916,0.0006393296326783818,0.29767092996000005,0.08267552,0.21505049999999998,0.29651207546,0.29886735446,200,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 200,0.34288720916,0.0011495355530227614,0.34320197096000005,0.12777672,0.2150515,0.34128501546000006,0.34423457646000005,200,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 400,0.2714512921872728,0.001132319284736781,0.27149714546000003,0.05854621090909091,0.21284904545454542,0.26969978446000004,0.27313063446,400,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 400,0.27087041856000005,0.00077427312301947,0.27070435946000004,0.05331741999999999,0.21749849999999996,0.27007115446,0.27225755446000005,400,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 400,0.27053808536909096,0.001245263092695315,0.27043136446000005,0.05291966545454545,0.2175599545454545,0.26826022446000003,0.27269295446,400,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 400,0.34466189726,0.0035127248845693605,0.34435326646000003,0.13136821999999998,0.21322699999999992,0.34146879646000006,0.35371933646000003,400,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 400,0.28932847206,0.0011202340982614364,0.28905656046000006,0.07149812000000001,0.21777759999999996,0.28817278546,0.29212225546000004,400,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 400,0.34284386635999997,0.0006102771803097005,0.3427008314600001,0.12625142,0.21653429999999996,0.34183309646000004,0.34378071646,400,basic
./zig-out/bin/memset_bench glibc_avx2 500_000_000 800,0.270985888369091,0.0011141668329938208,0.27104716546,0.0560060290909091,0.21491686363636361,0.26917491546000005,0.27273969446,800,glibc_avx2
./zig-out/bin/memset_bench skk64 500_000_000 800,0.2694161517327273,0.0006372855122219551,0.26940976446000003,0.05106084727272728,0.21828759090909092,0.26809833346000006,0.27052517446,800,skk64
./zig-out/bin/memset_bench rpkak 500_000_000 800,0.2686300081872728,0.001178595049204267,0.26870310446,0.053842119999999986,0.21472359090909088,0.26685941446000006,0.27088161446000003,800,rpkak
./zig-out/bin/memset_bench builtin 500_000_000 800,0.34556460236,0.0011256195568315503,0.34595879146,0.12772612,0.2177819,0.34333566646,0.34719526646000004,800,builtin
./zig-out/bin/memset_bench musl_asm 500_000_000 800,0.28745678696000004,0.0024532996445631415,0.28710163996000004,0.06985832,0.21754439999999997,0.28448939446000004,0.29219795546000005,800,musl_asm
./zig-out/bin/memset_bench basic 500_000_000 800,0.34609776436000006,0.0011308259077681447,0.34559358096000004,0.13516851999999996,0.21086109999999997,0.34450949646000006,0.34766971646000006,800,basic
